1,0.0002694954354862442,9326871,9326871
1,0.00022421262539049956,9326871,9326871
1,0.0002678518033642191,9326871,9326871
1,0.0002637752875237937,9326871,9326871
1,0.00027367786317393695,9326871,9326871
1,0.0002512618835615544,9326871,9326871
1,0.0002694482477364477,9326871,9326871
1,0.00027063992195883147,9326871,9326871
1,0.00027056238892267164,9326871,9326871
1,0.00027422770755667524,9326871,9326871
1,0.00025437716052737375,9326871,9326871
1,0.00027250213263057806,9326871,9326871
1,0.00025496561521401743,9326871,9326871
1,0.0002468413993336404,9326871,9326871
1,0.0002414657729551593,9326871,9326871
1,0.0002516875515048481,9326871,9326871
1,0.0002661407704827432,9326871,9326871
1,0.00025602497231439316,9326871,9326871
1,0.0002717816943082792,9326871,9326871
1,0.00018643248494113103,9332898,9332898
1,0.00019275788945627534,9332898,9332898
1,0.0001973442706733727,9332898,9332898
1,0.00019747936989061187,9332898,9332898
1,0.00019101072569616736,9332898,9332898
1,0.00018438127345564003,9332898,9332898
1,0.0001868603658578216,9332898,9332898
1,0.00019582926488411628,9332898,9332898
1,0.00019533652086058044,9332898,9332898
1,0.00018975735062059883,9332898,9332898
1,0.00018707799245887673,9332898,9332898
1,0.0001874834665461194,9332898,9332898
1,0.00018296205708136494,9332898,9332898
1,0.00018608940974865253,9332898,9332898
1,0.00019508199473101812,9332898,9332898
1,0.0001937329347649129,9332898,9332898
1,0.00019317488271760052,9332898,9332898
1,0.00019494487161069704,9332898,9332898
1,0.00019047571414457386,9332898,9332898
1,0.00019165137688756967,9338446,9338446
0,0.0001733039860182408,cjdenn,9338446
0,0.00017770146622505365,cjdenn,9338446
0,0.00018466679164428162,cjdenn,9338446
0,0.00017554484476559322,mjhans,9338446
1,0.00018081325201185373,9338446,9338446
1,0.00019420442102505793,9338446,9338446
1,0.00020142043271323135,9338446,9338446
1,0.00019359303962948127,9338446,9338446
1,0.0002070771577810979,9338446,9338446
1,0.00020485471485576467,9338446,9338446
1,0.00023316031868270698,9338446,9338446
1,0.0002444955402751934,9338446,9338446
1,0.0002282918410980327,9338446,9338446
1,0.0002192752261904097,9338446,9338446
1,0.00021504172711573109,9338446,9338446
1,0.00021386785269526934,9338446,9338446
1,0.0002125916735791692,9338446,9338446
1,0.0002176325341867611,9338446,9338446
1,0.00020176799821484387,9338454,9338454
1,0.00021514723601409459,9338454,9338454
1,0.0002096461149626893,9338454,9338454
1,0.0002069682722404491,9338454,9338454
1,0.00020328911409247256,9338454,9338454
0,0.00020248031671544852,asheal,9338454
0,0.00020486680396236231,asheal,9338454
0,0.00020198082665048704,asheal,9338454
1,0.00020387113997147365,9338454,9338454
0,0.0002046493115035374,asheal,9338454
0,0.00020841579118644586,asheal,9338454
1,0.00020623946678478345,9338454,9338454
1,0.00020419616320731167,9338454,9338454
1,0.00021248510654137495,9338454,9338454
1,0.00020378445424884957,9338454,9338454
1,0.00020273946574939224,9338454,9338454
1,0.00020043131868423652,9338454,9338454
