0,0.00020186627340288728,182,70
1,0.00016719683064937154,70,70
0,0.0002164565278276315,416,70
1,0.00017210711000140787,70,70
0,0.0002073400381239544,513,70
0,0.0002600991787855001,416,70
0,0.0001503974029550147,431,70
0,0.00019137112586435282,560,70
0,0.00023104134559283161,15,70
0,0.0001749596738515293,414,495
0,0.0003117094135479001,347,495
0,0.00024185310483124185,187,495
0,0.00022154493561180174,182,495
0,0.00020958485232840362,182,495
0,0.00015689339075618527,591,495
0,0.00018596732029224394,486,495
0,0.00014777095892997482,67,495
0,0.00023629916394838848,593,495
0,0.0002089324787232995,236,104
0,0.00018282777218129814,133,104
0,0.00017499754816822157,333,104
0,0.0001666681600294134,43,104
0,0.0002756598211814263,349,104
0,0.00028602512371661104,355,104
0,0.0002865467301921669,416,104
0,0.0002583161369521503,591,104
0,0.0002688588625806391,416,104
0,0.00022105960938596707,486,101
0,0.00022003787663405272,560,101
0,0.0002464202710865182,486,101
0,0.00021410439766122064,73,101
0,0.0002576688331702629,591,101
0,0.00023845950089376028,486,101
0,0.00023607651362489814,486,101
0,0.00024851334040154306,73,101
0,0.00022263923953359156,560,101
0,0.0002015486151309841,47,583
0,0.00016854217530441341,378,583
0,0.00025712418502576604,47,583
0,0.0002506916074641106,422,583
0,0.00020287261465596286,102,558
0,0.0001832700083158442,560,558
0,0,0,558
0,0.00019313470058625554,560,558
0,0.000252238055722024,130,558
0,0.0001832176319184551,94,558
0,0.00022572744085283417,401,558
0,0.00028578967312300015,560,558
0,0.00023674858049751389,130,100
0,0.0003197566128514298,355,100
0,0.0002483327433007997,130,100
0,0.0002595957565114467,130,100
0,0.0002119981952099799,130,100
0,0.0002852235924802152,560,100
0,0.000248421400995433,422,100
0,0.0001998890770173249,355,100
0,0.00018837059192769855,584,167
0,0.00017849799389513715,481,167
0,0.00018877572379106836,584,167
0,0.00018625814664382574,584,167
0,0.00023396788451504578,73,167
0,0.00024946917769494117,591,167
0,0.00017687229580598977,73,167
0,0.0002845255616380089,541,167
0,0.00019816734899117216,90,167
0,0.00024225259587811281,73,549
0,0.0002409742196093874,494,549
0,0.0002330733548241039,90,549
0,0.00026739946798941657,73,549
0,0.00019003764059953815,416,549
0,0.00021031568051369567,47,549
0,0.0002055022513726827,204,549
0,0.00022574060713876484,422,549
0,0.00024790794568292136,73,343
0,0.00021511820797687372,47,343
0,0.00023701870878105533,278,343
0,0.0002768089066354901,357,343
0,0.0002026885212337739,560,343
0,0.00027513820401197514,481,343
0,0.00026152550092611913,591,343
0,0.00020466982055473244,591,343
0,0.00024597936629413967,204,591
0,0.00021880926333291118,560,591
0,0,0,591
0,0.0002546346692709069,416,591
0,0.0003023205989395919,416,591
0,0.0002021197413895043,515,591
0,0.00026150639389902576,422,591
0,0.00026791848439876764,483,591
0,0.00022302067769981151,187,591
0,0.00018613409617882756,14,116
0,0.00018883714875227693,486,116
0,0.00016387242483605416,530,116
0,0,0,307
0,0,0,307
0,0.0001966745703966209,102,307
0,0.00020800973287202592,47,307
0,0.00020761818176754426,228,307
0,0.00019397611653159728,486,307
0,0.00019655347377443033,349,307
0,0.00019852163629772743,481,307
0,0.00023352857348374426,195,271
0,0.00024815289040383185,102,271
0,0.0002030116831132167,591,271
0,0.0002692004642271068,560,323
0,0.00021940988007808064,355,323
0,0.00023028625142462294,133,323
0,0.00023139399306218257,560,323
0,0.00020704913478820016,14,323
0,0.00017318687787535312,541,323
0,0.0001876379657382498,47,323
0,0.0001979014563021662,486,323
0,0.00023683555054939963,355,323
0,0.00019985422684749463,133,320
0,0.0002551071559547765,204,320
0,0.0002448258091287374,431,320
0,0.00020129007106057877,133,320
0,0.0002269786778969201,133,320
0,0.00022631183692215407,422,320
0,0.00015779139432084145,196,431
0,0.0002057316529504348,560,431
0,0.0002710570255275791,73,431
0,0,0,431
0,0.00023992302288989713,102,431
0,0.00020428949075810106,591,431
0,0,0,431
0,0.0002170958847989673,15,431
0,0.0001859722791967496,504,431
0,0.00018039617606169025,182,149
0,0.000196784269662412,393,149
0,0.0002311604576735334,204,149
0,0.00021660876857408927,537,149
0,0.0002041339540110159,242,149
0,0.00024032657239792888,591,149
0,0.0001698743519611751,123,149
0,0.00014917079465452576,515,149
0,0,0,149
0,0.00020685774347656955,73,45
0,0.0002145250391594061,541,45
0,0.00018745637767766571,481,45
0,0.00021716036163574141,205,45
0,0.00022995413298425592,204,45
0,0.0001779235758097924,236,45
0,0.0002028329532784061,204,45
0,0.0002053233366527482,541,45
0,0.00019889612159604855,481,45
0,0.0002002098010514348,422,548
0,0.0002791009438547643,195,548
0,0.00022782220705717604,541,548
0,0.00023970215895404917,195,548
0,0.00023901030586789924,182,548
0,0.0002070558643835073,422,548
0,0.00026506929729697,195,548
0,0.00023550297892327134,484,548
0,0.0002487421507717695,102,476
0,0.00017869444829321526,73,476
0,0.000195978552466189,102,476
0,0.00020280601928360773,133,476
0,0.0002963367163464556,195,476
0,0.00017739369856032458,188,476
0,0.0002249378893702141,235,476
0,0.0002465255222332704,349,476
0,0,0,525
0,0.00018393584233838435,123,525
0,0.0001646831043148696,349,525
0,0.0002231595916956373,73,525
0,0.00019067456997742647,556,525
0,0.00015283829651604905,80,525
0,0.0001768165311589055,486,525
0,0,0,525
0,0.00022374864833060937,15,571
0,0.00017063250139460922,187,571
0,0.00017697106800397178,232,571
0,0.00016029624944902595,101,571
0,0.00017453050295066018,355,571
0,0.0001786847975398509,355,571
0,0.0001721712359667864,15,571
0,0.00017071178257814997,198,571
0,0.00019017488398265778,187,571
0,0.00021603828674207962,560,155
0,0.00021503882818724962,560,155
0,0.0002840962325868052,47,287
0,0.0003202110735632113,73,287
0,0.00022698905059947484,195,287
0,0.00029683430128331405,422,287
0,0.00023459914019431004,195,287
0,0.0002456568881580358,591,422
0,0.00017557215493833935,537,347
0,0.0002146386771638259,340,347
0,0.0001990890487567334,25,347
0,0.0002129777391268298,340,347
0,0.0002023122286037741,349,347
0,0.0002468927156150994,416,347
0,0.00022383865939782223,537,347
0,0.00025361344111974205,416,347
0,0.0002468927156150994,416,347
0,0.0001666486563346892,591,23
0,0.00022208024620912746,300,23
0,0.00020582170941101064,593,23
0,0.00016921556410198372,355,5
0,0.00024187471571810224,566,5
0,0.00024044455708886395,591,5
0,0.00024242258009733302,195,5
0,0.00032469225022831974,47,5
0,0.00022481901407365673,47,5
0,0.0002552891039277686,349,203
0,0.00021162749294664074,378,203
0,0.00024084690367880517,591,203
0,0.0002433497447175828,236,203
0,0.00023815507386368696,560,203
0,0.0002212403475383104,236,203
0,0.0002381861224378512,47,203
0,0.000200211387559737,198,203
0,0.00026403178368080674,349,203
0,0.000198544374162792,47,394
0,0.00017886083469018067,556,394
0,0.00020282034120883822,401,394
0,0.00019099791432556932,47,394
0,0,0,394
0,0.00023615485885209933,73,394
0,0.00023645595243714987,593,394
0,0.00021603738582381772,566,394
0,0.00019744854339622653,591,394
0,0.00023933627921672582,236,178
0,0.0001881605831532674,591,178
0,0.0001931369707110737,541,178
0,0.00023307853320098332,80,178
0,0.0002024549775990636,174,178
0,0.00020397894843119177,541,178
0,0.00020484695049992173,174,178
0,0,0,178
0,0.000288909989688728,422,178
0,0.0001556783354132183,530,206
0,0.0001636633787666218,445,206
0,0.00031285277661422184,195,206
0,0.00021958253737434957,591,206
0,0.00024223829184341741,591,206
0,0.00026945542341113654,91,206
0,0.00017378970258449678,530,206
0,0.00024671761210476377,166,206
0,0.00018554048870855815,530,206
0,0.0002471077717108986,365,518
0,0.00018051580759625703,204,518
0,0.0002382625870634309,601,518
0,0.00020040094230299647,90,518
0,0.00021913707895190044,378,518
0,0.00017552163006549128,593,518
0,0.00018051580759625703,204,518
0,0.00018363380682955772,401,516
0,0.0002489334573135851,195,516
0,0.0001463250098677153,212,516
